date;permco;ret;vol
2014-11-19;7.0;-0.006928232964128256;41884561.0
2014-11-20;7.0;0.01430190447717905;43395537.0
2014-11-21;7.0;0.001375665538944304;57179298.0
2014-11-24;7.0;0.0185026079416275;47450824.0
2014-11-25;7.0;-0.008640686981379986;68840815.0
2014-11-26;7.0;0.01190477516502142;40911886.0
2014-11-28;7.0;-0.0005882327095605433;24814402.0
2014-12-01;7.0;-0.03245607018470764;83814837.0
2014-12-02;7.0;-0.003823780687525868;59348940.0
2014-12-03;7.0;0.01134086307138205;43063475.0
2014-12-04;7.0;-0.003795414930209517;44546776.0
2014-12-05;7.0;-0.004242773167788982;38318895.0
2014-12-08;7.0;-0.022608682513237;57664850.0
2014-12-09;7.0;0.01530250161886215;60221996.0
2014-12-10;7.0;-0.019015122205019;44565318.0
2014-12-11;7.0;-0.002947692759335041;41471578.0
2014-12-12;7.0;-0.01693244278430939;56028138.0
2014-12-15;7.0;-0.01371552795171738;67218482.0
2014-12-16;7.0;-0.01367517467588186;60791051.0
2014-12-17;7.0;0.02496604807674885;53411773.0
2014-12-18;7.0;0.02961336076259613;59006648.0
2014-12-19;7.0;-0.007723060436546803;88659197.0
2014-12-22;7.0;0.01037755981087685;45167549.0
2014-12-23;7.0;-0.003541717072948813;26028419.0
2014-12-24;7.0;-0.0047094258479774;14479611.0
2014-12-26;7.0;0.01767695508897305;33720951.0
2014-12-29;7.0;-0.0007017651223577559;27599020.0
2014-12-30;7.0;-0.01220267731696367;30081477.0
2014-12-31;7.0;-0.01901883631944656;41403351.0
2015-01-02;7.0;-0.009512552060186863;53204828.0
2015-01-05;7.0;-0.028171606361866;64289001.0
2015-01-06;7.0;9.413775114808232e-05;65797116.0
2015-01-07;7.0;0.01402218919247389;40106644.0
2015-01-08;7.0;0.03842226788401604;59364547.0
2015-01-09;7.0;0.001072506420314312;53699527.0
2015-01-12;7.0;-0.02464067563414574;50152790.0
2015-01-13;7.0;0.008878729306161404;67091928.0
2015-01-14;7.0;-0.003810544032603502;48956588.0
2015-01-15;7.0;-0.02714028395712376;60013996.0
2015-01-16;7.0;-0.007770097814500332;78535195.0
2015-01-20;7.0;0.02575717866420746;49901907.0
2015-01-21;7.0;0.007634306792169809;48575897.0
2015-01-22;7.0;0.02601550333201885;53796409.0
2015-01-23;7.0;0.00516015850007534;46469968.0
2015-01-26;7.0;0.001062091672793031;55622429.0
2015-01-27;7.0;-0.03501325473189354;95577449.0
2015-01-28;7.0;0.05653287842869759;146927226.0
2015-01-29;7.0;0.03113350085914135;84436432.0
2015-01-30;7.0;-0.01463412772864103;83753961.0
2015-02-02;7.0;0.01254688948392868;62739949.0
2015-02-03;7.0;0.0001686274335952476;51915749.0
2015-02-04;7.0;0.007669582962989807;70149828.0
2015-02-05;7.0;0.007109442260116339;42246245.0
2015-02-06;7.0;-0.008420894853770733;43706570.0
2015-02-09;7.0;0.006642570719122887;38889797.0
2015-02-10;7.0;0.01921145431697369;62150444.0
2015-02-11;7.0;0.02343878708779812;73605454.0
2015-02-12;7.0;0.01265216059982777;74474866.0
2015-02-13;7.0;0.004902757704257965;54288005.0
2015-02-17;7.0;0.005901793949306011;63152405.0
2015-02-18;7.0;0.00692321453243494;44891737.0
2015-02-19;7.0;-0.002058807527646422;37362381.0
2015-02-20;7.0;0.008135447278618813;48948430.0
2015-02-23;7.0;0.02706672064960003;71571810.0
2015-02-24;7.0;-0.006240615155547857;69228196.0
2015-02-25;7.0;-0.02557316236197948;74714800.0
2015-02-26;7.0;0.01261743996292353;91287632.0
2015-02-27;7.0;-0.01499050483107567;62014948.0
2015-03-02;7.0;0.004904169123619795;48096663.0
2015-03-03;7.0;0.002091597067192197;37825021.0
2015-03-04;7.0;-0.006338955834507942;31697550.0
2015-03-05;7.0;-0.01657063700258732;56517146.0
2015-03-06;7.0;0.001503004576079547;72842060.0
2015-03-09;7.0;0.004265409894287586;88529407.0
2015-03-10;7.0;-0.0206858366727829;68853750.0
2015-03-11;7.0;-0.01823150180280209;68938997.0
2015-03-12;7.0;0.01807918213307858;48362896.0
2015-03-13;7.0;-0.006910410709679127;51827298.0
2015-03-16;7.0;0.01100413221865892;35874320.0
2015-03-17;7.0;0.01672672294080257;51023104.0
2015-03-18;7.0;0.01125629991292953;65270997.0
2015-03-19;7.0;-0.007589308544993401;45809514.0
2015-03-20;7.0;-0.01251030340790749;68695480.0
2015-03-23;7.0;0.01040506362915039;37711290.0
2015-03-24;7.0;-0.004087702371180058;32867970.0
2015-03-25;7.0;-0.02612680569291115;51655209.0
2015-03-26;7.0;0.006970340851694345;47572896.0
2015-03-27;7.0;-0.00796843133866787;39547645.0
2015-03-30;7.0;0.02531442418694496;47099686.0
2015-03-31;7.0;-0.01535176392644644;42304683.0
2015-04-01;7.0;-0.001446598907932639;40616873.0
2015-04-02;7.0;0.008611667901277542;32220148.0
2015-04-06;7.0;0.01619852147996426;37194209.0
2015-04-07;7.0;-0.01052215415984392;35013481.0
2015-04-08;7.0;-0.003253739094361663;37329257.0
2015-04-09;7.0;0.007643304765224457;32483983.0
2015-04-10;7.0;0.004266758449375629;40195446.0
2015-04-13;7.0;-0.00196695514023304;36365135.0
2015-04-14;7.0;-0.004335793666541576;25524657.0
2015-04-15;7.0;0.003800441045314074;29009435.0
2015-04-16;7.0;-0.00481148948892951;28369008.0
2015-04-17;7.0;-0.01125464215874672;51957049.0
2015-04-20;7.0;0.0228456798940897;47055011.0
2015-04-21;7.0;-0.005407482851296663;32435091.0
2015-04-22;7.0;0.01347404811531305;37654528.0
2015-04-23;7.0;0.008163606747984886;45771118.0
2015-04-24;7.0;0.00470425421372056;44534923.0
2015-04-27;7.0;0.01819154992699623;96975392.0
2015-04-28;7.0;-0.01575572043657303;118924582.0
2015-04-29;7.0;-0.01470586843788624;63386083.0
2015-04-30;7.0;-0.02712995931506157;83195423.0
2015-05-01;7.0;0.0303635261952877;58513376.0
2015-05-04;7.0;-0.001938735949806869;50988293.0
2015-05-05;7.0;-0.02253297530114651;49271429.0
2015-05-06;7.0;-0.006279816385358572;72141024.0
2015-05-07;7.0;0.00615950720384717;43940904.0
2015-05-08;7.0;0.01884081587195396;56050401.0
2015-05-11;7.0;-0.01018651481717825;42035790.0
2015-05-12;7.0;-0.003601977834478021;48181949.0
2015-05-13;7.0;0.001152061973698437;34694252.0
2015-05-14;7.0;0.02333144098520279;45203456.0
2015-05-15;7.0;-0.001395833096466959;38208196.0
2015-05-18;7.0;0.01102739851921797;50883068.0
2015-05-19;7.0;-0.0009216922335326672;44633259.0
2015-05-20;7.0;-7.695675594732165e-05;36454952.0
2015-05-21;7.0;0.0102260634303093;39730388.0
2015-05-22;7.0;0.008752522058784962;45596494.0
2015-05-26;7.0;-0.02203107252717018;70697573.0
2015-05-27;7.0;0.01870855689048767;46053334.0
2015-05-28;7.0;-0.00200688699260354;30733326.0
2015-05-29;7.0;-0.01138260774314404;51248429.0
2015-06-01;7.0;0.001957360189408064;32112797.0
2015-06-02;7.0;-0.004404925275593996;33671645.0
2015-06-03;7.0;0.001231058733537793;30983585.0
2015-06-04;7.0;-0.005840720608830452;38450212.0
2015-06-05;7.0;-0.005488610826432705;35626819.0
2015-06-08;7.0;-0.006607002578675747;52679402.0
2015-06-09;7.0;-0.002973434049636126;56077338.0
2015-06-10;7.0;0.01145822275429964;39087346.0
2015-06-11;7.0;-0.002250221325084567;35390707.0
2015-06-12;7.0;-0.01104283519089222;36907522.0
2015-06-15;7.0;-0.001965872477740049;44016904.0
2015-06-16;7.0;0.005357708316296339;31494146.0
2015-06-17;7.0;-0.002351061441004276;32942811.0
2015-06-18;7.0;0.004556120838969946;35407300.0
2015-06-19;7.0;-0.01000937446951866;54718924.0
2015-06-22;7.0;0.007977900095283985;34039368.0
2015-06-23;7.0;-0.004545112606137991;30268882.0
2015-06-24;7.0;0.008501943200826645;55285208.0
2015-06-25;7.0;-0.004761538002640009;32140770.0
2015-06-26;7.0;-0.0058823530562222;44066856.0
2015-06-29;7.0;-0.01751480251550674;49161461.0
2015-06-30;7.0;0.007187057752162218;44372693.0
2015-07-01;7.0;0.0093681113794446;30262824.0
2015-07-02;7.0;-0.00126379169523716;27210967.0
2015-07-06;7.0;-0.003479930572211742;28176070.0
2015-07-07;7.0;-0.002460298128426075;46954694.0
2015-07-08;7.0;-0.02482299879193306;60761646.0
2015-07-09;7.0;-0.02039650827646255;78595134.0
2015-07-10;7.0;0.02673439681529999;61354445.0
2015-07-13;7.0;0.01930568553507328;41441038.0
2015-07-14;7.0;-0.0003979233733844012;31768139.0
2015-07-15;7.0;0.00963298324495554;34190954.0
2015-07-16;7.0;0.01332593336701393;37226385.0
2015-07-17;7.0;0.008637465536594391;46174710.0
2015-07-20;7.0;0.01890149898827076;58907313.0
2015-07-21;7.0;-0.009994754567742348;76758428.0
2015-07-22;7.0;-0.0422944463789463;115475475.0
2015-07-23;7.0;-0.0004791371757164598;50989452.0
2015-07-24;7.0;-0.005273279268294573;42162332.0
2015-07-27;7.0;-0.0138956094160676;44479830.0
2015-07-28;7.0;0.004968645516782999;33618097.0
2015-07-29;7.0;-0.003160961205139756;37011653.0
2015-07-30;7.0;-0.005041020456701517;33628268.0
2015-07-31;7.0;-0.008743970654904842;42885153.0
2015-08-03;7.0;-0.02357790991663933;69975968.0
2015-08-04;7.0;-0.03208377957344055;124441379.0
2015-08-05;7.0;0.006629467476159334;99406133.0
2015-08-06;7.0;0.002166340593248606;52903040.0
2015-08-07;7.0;0.003387469798326492;38670405.0
2015-08-10;7.0;0.03635738044977188;54951997.0
2015-08-11;7.0;-0.05203811824321747;97082814.0
2015-08-12;7.0;0.01541986130177975;101685460.0
2015-08-13;7.0;-0.0007809470407664776;48535789.0
2015-08-14;7.0;0.007034281734377146;42929516.0
2015-08-17;7.0;0.01034843549132347;40884866.0
2015-08-18;7.0;-0.005633353255689144;34561708.0
2015-08-19;7.0;-0.01278968155384064;48286544.0
2015-08-20;7.0;-0.02051995880901814;68546652.0
2015-08-21;7.0;-0.06116288900375366;128275475.0
2015-08-24;7.0;-0.0249621719121933;162268647.0
2015-08-25;7.0;0.006012365221977234;103613017.0
2015-08-26;7.0;0.05735497176647186;96928312.0
2015-08-27;7.0;0.02944658324122429;84629356.0
2015-08-28;7.0;0.003276680363342166;53164618.0
2015-08-31;7.0;-0.004678248427808285;56229563.0
2015-09-01;7.0;-0.04469670727849007;76845860.0
2015-09-02;7.0;0.04288892447948456;62277782.0
2015-09-03;7.0;-0.01753599569201469;53234219.0
2015-09-04;7.0;-0.0099665317684412;50051951.0
2015-09-08;7.0;0.0278210025280714;55167964.0
2015-09-09;7.0;-0.01923244632780552;85010816.0
2015-09-10;7.0;0.02197002433240414;62898631.0
2015-09-11;7.0;0.01456870697438717;49915473.0
2015-09-14;7.0;0.009631367400288582;58363441.0
2015-09-15;7.0;0.008412117138504982;43341255.0
2015-09-16;7.0;0.001118033076636493;37173489.0
2015-09-17;7.0;-0.02138996124267578;64124678.0
2015-09-18;7.0;-0.004125712905079126;74285591.0
2015-09-21;7.0;0.01551346108317375;51976658.0
2015-09-22;7.0;-0.01571042090654373;50351575.0
2015-09-23;7.0;0.008112858980894089;35756766.0
2015-09-24;7.0;0.005948218051344156;50220704.0
2015-09-25;7.0;-0.002521747024729848;56151926.0
2015-09-28;7.0;-0.01978900469839573;52112939.0
2015-09-29;7.0;-0.03006052039563656;73365384.0
2015-09-30;7.0;0.01136993896216154;66473033.0
2015-10-01;7.0;-0.006527662742882967;63928201.0
2015-10-02;7.0;0.007300560362637043;58020038.0
2015-10-05;7.0;0.003623858792707324;52064743.0
2015-10-06;7.0;0.004784245975315571;49336315.0
2015-10-07;7.0;-0.004761466290801764;46774758.0
2015-10-08;7.0;-0.01155442092567682;61979577.0
2015-10-09;7.0;0.02392696589231491;52766140.0
2015-10-12;7.0;-0.004637925885617733;30467204.0
2015-10-13;7.0;0.001702530891634524;33049256.0
2015-10-14;7.0;-0.01413366012275219;44467249.0
2015-10-15;7.0;0.01497143227607012;37673465.0
2015-10-16;7.0;-0.00733058899641037;39233810.0
2015-10-19;7.0;0.006213998887687922;29959503.0
2015-10-20;7.0;0.0182582400739193;48967763.0
2015-10-21;7.0;-8.784835517872125e-05;42330874.0
2015-10-22;7.0;0.01529533974826336;41654089.0
2015-10-23;7.0;0.03099568746984005;59367314.0
2015-10-26;7.0;-0.03191134706139565;66394339.0
2015-10-27;7.0;-0.006332370918244123;70091598.0
2015-10-28;7.0;0.04120465740561485;85595372.0
2015-10-29;7.0;0.0105642843991518;51227334.0
2015-10-30;7.0;-0.008545580320060253;49365254.0
2015-11-02;7.0;0.01405857969075441;32390719.0
2015-11-03;7.0;0.01147053483873606;45530076.0
2015-11-04;7.0;-0.004650401417165995;44986050.0
2015-11-05;7.0;-0.004590179305523634;39551080.0
2015-11-06;7.0;0.001157785300165415;33076783.0
2015-11-09;7.0;-0.00404756236821413;33871508.0
2015-11-10;7.0;-0.03151698783040047;59328452.0
2015-11-11;7.0;-0.005652102641761303;45217971.0
2015-11-12;7.0;-0.003358878428116441;32525679.0
2015-11-13;7.0;-0.02920847572386265;45812403.0
2015-11-16;7.0;0.0163344033062458;38110523.0
2015-11-17;7.0;-0.004247870296239853;27618052.0
2015-11-18;7.0;0.03166503831744194;46675466.0
2015-11-19;7.0;0.01270353700965643;43321466.0
2015-11-20;7.0;0.004377877339720726;34287496.0
2015-11-23;7.0;-0.01299248170107603;33064013.0
2015-11-24;7.0;0.00959657970815897;42803207.0
2015-11-25;7.0;-0.007150054443627596;21388308.0
2015-11-27;7.0;-0.001863943296484649;13046445.0
2015-11-30;7.0;0.00415928615257144;39180335.0
2015-12-01;7.0;-0.008115018717944622;34852374.0
2015-12-02;7.0;-0.009033557027578354;33386665.0
2015-12-03;7.0;-0.00928794126957655;41569609.0
2015-12-04;7.0;0.03324654325842857;57776977.0
2015-12-07;7.0;-0.006300932727754116;32188282.0
2015-12-08;7.0;-0.0004226870369166136;34309450.0
2015-12-09;7.0;-0.02207561954855919;46911357.0
2015-12-10;7.0;0.004756922833621502;29212727.0
2015-12-11;7.0;-0.02573812380433083;46887061.0
2015-12-14;7.0;-0.006184811238199472;65003634.0
2015-12-15;7.0;-0.01769208163022995;53323105.0
2015-12-16;7.0;0.007692990358918905;56305067.0
2015-12-17;7.0;-0.021196274086833;44772827.0
2015-12-18;7.0;-0.02706922776997089;96531327.0
2015-12-21;7.0;0.01226070988923311;47590710.0
2015-12-22;7.0;-0.0009316917276009917;32789367.0
2015-12-23;7.0;0.01286950707435608;32846354.0
2015-12-24;7.0;-0.00534022506326437;13596740.0
2015-12-28;7.0;-0.01120058447122574;26704210.0
2015-12-29;7.0;0.01797414571046829;30931374.0
2015-12-30;7.0;-0.01305865589529276;25363777.0
2015-12-31;7.0;-0.01919490844011307;40917316.0
2016-01-04;7.0;0.0008549908525310457;69383612.0
2016-01-05;7.0;-0.02505932003259659;55791042.0
2016-01-06;7.0;-0.01956968382000923;68487388.0
2016-01-07;7.0;-0.04220457002520561;81466204.0
2016-01-08;7.0;0.005287736188620329;70798746.0
2016-01-11;7.0;0.01619224064052105;49739377.0
2016-01-12;7.0;0.01451334916055202;49156327.0
2016-01-13;7.0;-0.02571028098464012;62447131.0
2016-01-14;7.0;0.0218708012253046;63170127.0
2016-01-15;7.0;-0.0240152683109045;76013891.0
2016-01-19;7.0;-0.004838809836655855;53089747.0
2016-01-20;7.0;0.001344891847111285;72334416.0
2016-01-21;7.0;-0.005062484182417393;52161853.0
2016-01-22;7.0;0.05316713452339172;66193210.0
2016-01-25;7.0;-0.01952273398637772;51794525.0
2016-01-26;7.0;0.005530927330255508;75077030.0
2016-01-27;7.0;-0.06570656597614288;133374674.0
2016-01-28;7.0;0.007171892561018467;55679325.0
2016-01-29;7.0;0.03454139828681946;64416906.0
2016-02-01;7.0;-0.009348634630441666;40943541.0
2016-02-02;7.0;-0.0202218908816576;37357215.0
2016-02-03;7.0;0.01979249715805054;46034194.0
2016-02-04;7.0;0.007991696707904339;46472092.0
2016-02-05;7.0;-0.0267080944031477;46418064.0
2016-02-08;7.0;0.01052973326295614;54020975.0
2016-02-09;7.0;-0.000210549114854075;44331165.0
2016-02-10;7.0;-0.007579758297652006;42343609.0
2016-02-11;7.0;-0.006046459078788757;50074711.0
2016-02-12;7.0;0.003094993764534593;40351481.0
2016-02-16;7.0;0.02819450572133064;49057916.0
2016-02-17;7.0;0.01531460415571928;45016534.0
2016-02-18;7.0;-0.01895638555288315;39026159.0
2016-02-19;7.0;-0.002285489579662681;35871824.0
2016-02-22;7.0;0.008746317587792873;34280758.0
2016-02-23;7.0;-0.02260523289442062;31942743.0
2016-02-24;7.0;0.01489065401256084;36255745.0
2016-02-25;7.0;0.006867884192615747;27592659.0
2016-02-26;7.0;0.001550243119709194;28991131.0
2016-02-29;7.0;-0.00227016001008451;35216277.0
2016-03-01;7.0;0.0397145114839077;50430198.0
2016-03-02;7.0;0.002188413636758924;33169560.0
2016-03-03;7.0;0.007444168906658888;36964242.0
2016-03-04;7.0;0.01487686857581139;46115100.0
2016-03-07;7.0;-0.01106688100844622;35919450.0
2016-03-08;7.0;-0.008245842531323433;31561889.0
2016-03-09;7.0;0.0008908637682907283;27201683.0
2016-03-10;7.0;0.0004944167449139059;33513578.0
2016-03-11;7.0;0.01077398471534252;27411247.0
2016-03-14;7.0;0.002542484784498811;25076062.0
2016-03-15;7.0;0.02009369060397148;40067734.0
2016-03-16;7.0;0.01329125463962555;38308093.0
2016-03-17;7.0;-0.001604210352525115;34420695.0
2016-03-18;7.0;0.001134169287979603;44205171.0
2016-03-21;7.0;-9.435901301912963e-05;35506183.0
2016-03-22;7.0;0.007647979538887739;32484879.0
2016-03-23;7.0;-0.005528522655367851;25702995.0
2016-03-24;7.0;-0.004334298428148031;26132955.0
2016-03-28;7.0;-0.004542402923107147;19411372.0
2016-03-29;7.0;0.02367143146693707;31190083.0
2016-03-30;7.0;0.01745911315083504;45601224.0
2016-03-31;7.0;-0.005202625878155231;25892093.0
2016-04-01;7.0;0.009175153449177742;25877180.0
2016-04-04;7.0;0.01027370616793633;37356204.0
2016-04-05;7.0;-0.01178910303860903;26874194.0
2016-04-06;7.0;0.01047264877706766;26404277.0
2016-04-07;7.0;-0.0218096449971199;31910679.0
2016-04-08;7.0;0.001105608534999192;23581740.0
2016-04-11;7.0;0.003313021967187524;29407518.0
2016-04-12;7.0;0.0130251869559288;27267325.0
2016-04-13;7.0;0.01448749005794525;33257316.0
2016-04-14;7.0;0.0005355012253858149;25473923.0
2016-04-15;7.0;-0.0200713649392128;46982969.0
2016-04-18;7.0;-0.0215748306363821;61131661.0
2016-04-19;7.0;-0.005303309299051762;32384879.0
2016-04-20;7.0;0.002057745587080717;30611053.0
2016-04-21;7.0;-0.01082792971283197;31818552.0
2016-04-22;7.0;-0.002736632246524096;33683121.0
2016-04-25;7.0;-0.005677502602338791;28032388.0
2016-04-26;7.0;-0.00694711972028017;55988165.0
2016-04-27;7.0;-0.06257785111665726;114602092.0
2016-04-28;7.0;-0.03056632541120052;82242743.0
2016-04-29;7.0;-0.01149429474025965;68714435.0
2016-05-02;7.0;-0.001066764234565198;48160404.0
2016-05-03;7.0;0.01644597388803959;56833777.0
2016-05-04;7.0;-0.01040132250636816;41026015.0
2016-05-05;7.0;-0.004034447018057108;35892546.0
2016-05-06;7.0;-0.005576969590038061;43699936.0
2016-05-09;7.0;0.0007549578440375626;32936433.0
2016-05-10;7.0;0.00678949523717165;33686836.0
2016-05-11;7.0;-0.009740912355482578;28719187.0
2016-05-12;7.0;-0.02345698513090611;76315140.0
2016-05-13;7.0;0.001992476405575871;44392780.0
2016-05-16;7.0;0.03711887821555138;61259756.0
2016-05-17;7.0;-0.004154233261942863;46916989.0
2016-05-18;7.0;0.0114450715482235;42073287.0
2016-05-19;7.0;-0.003807113040238619;30442100.0
2016-05-20;7.0;0.01082807127386332;32026218.0
2016-05-23;7.0;0.01270740479230881;38018643.0
2016-05-24;7.0;0.01524423155933619;35140174.0
2016-05-25;7.0;0.01756896078586578;38642306.0
2016-05-26;7.0;0.007930143736302853;56327602.0
2016-05-27;7.0;-0.0005976016982458532;36595204.0
2016-05-31;7.0;-0.004882888402789831;42307212.0
2016-06-01;7.0;-0.01401964295655489;29173287.0
2016-06-02;7.0;-0.007515721023082733;40191600.0
2016-06-03;7.0;0.002046632580459118;28504888.0
2016-06-06;7.0;0.007250807713717222;23292306.0
2016-06-07;7.0;0.004055576864629984;22409450.0
2016-06-08;7.0;-0.0009087785147130489;20848131.0
2016-06-09;7.0;0.00717605696991086;26532148.0
2016-06-10;7.0;-0.00822879746556282;31714740.0
2016-06-13;7.0;-0.01507644914090633;38063179.0
2016-06-14;7.0;0.001232820563018322;31931944.0
2016-06-15;7.0;-0.003283395199105144;29445947.0
2016-06-16;7.0;0.00422075018286705;31240816.0
2016-06-17;7.0;-0.02275757119059563;61008499.0
2016-06-20;7.0;-0.002412706846371293;34411901.0
2016-06-21;7.0;0.008517405018210411;35547058.0
2016-06-22;7.0;-0.003753525204956532;29709624.0
2016-06-23;7.0;0.00575610063970089;32241424.0
2016-06-24;7.0;-0.02809570170938969;75211627.0
2016-06-27;7.0;-0.01456103380769491;46625252.0
2016-06-28;7.0;0.01684045419096947;40449051.0
2016-06-29;7.0;0.008654826320707798;36531006.0
2016-06-30;7.0;0.01271183229982853;35920357.0
2016-07-01;7.0;0.00303348246961832;26008189.0
2016-07-05;7.0;-0.009385770186781883;27711130.0
2016-07-06;7.0;0.005684818606823683;30949090.0
2016-07-07;7.0;0.004291883669793606;25141808.0
2016-07-08;7.0;0.007713131606578827;28912137.0
2016-07-11;7.0;0.003103051800280809;23795245.0
2016-07-12;7.0;0.00453696446493268;24167463.0
2016-07-13;7.0;-0.005645611323416233;25892171.0
2016-07-14;7.0;0.01982035860419273;38918997.0
2016-07-15;7.0;-0.0001012464417726733;30136990.0
2016-07-18;7.0;0.01062971353530884;36727967.0
2016-07-19;7.0;0.0004006903327535838;23779807.0
2016-07-20;7.0;0.0009011348010972142;26275968.0
2016-07-21;7.0;-0.005302108824253082;32702028.0
2016-07-22;7.0;-0.007744107861071825;28313669.0
2016-07-25;7.0;-0.01337935589253902;40398921.0
2016-07-26;7.0;-0.006883071735501289;56239822.0
2016-07-27;7.0;0.06496326625347137;92344820.0
2016-07-28;7.0;0.01350169442594051;39869839.0
2016-07-29;7.0;-0.001245900522917509;27734688.0
2016-08-01;7.0;0.01765669323503971;38467871.0
2016-08-02;7.0;-0.01480433437973261;34215997.0
2016-08-03;7.0;0.01253826078027487;30202641.0
2016-08-04;7.0;0.006144265178591013;27483504.0
2016-08-05;7.0;0.01520733535289764;41632402.0
2016-08-08;7.0;0.008280604146420956;28037220.0
2016-08-09;7.0;0.00406011613085866;26325204.0
2016-08-10;7.0;-0.007444146554917097;24008505.0
2016-08-11;7.0;-0.0006481453310698271;27484509.0
2016-08-12;7.0;0.002316316124051809;18662535.0
2016-08-15;7.0;0.01201703678816557;26118621.0
2016-08-16;7.0;-0.0009134645806625485;33794448.0
2016-08-17;7.0;-0.001462754094973207;25357626.0
2016-08-18;7.0;-0.00128181092441082;21985403.0
2016-08-19;7.0;0.002566912211477757;25368142.0
2016-08-22;7.0;-0.007772480603307486;25820230.0
2016-08-23;7.0;0.003133317921310663;21257669.0
2016-08-24;7.0;-0.007533300202339888;23675081.0
2016-08-25;7.0;-0.004258067812770605;25120248.0
2016-08-26;7.0;-0.005856625735759735;27766291.0
2016-08-29;7.0;-0.001122150220908225;24970300.0
2016-08-30;7.0;-0.007676462177187204;24864530.0
2016-08-31;7.0;0.000943381804972887;29662406.0
2016-09-01;7.0;0.005937840789556503;26701669.0
2016-09-02;7.0;0.009369436651468277;26802450.0
2016-09-06;7.0;-0.000278533436357975;26880391.0
2016-09-07;7.0;0.006128167733550072;42366642.0
2016-09-08;7.0;-0.02620896883308887;53002026.0
2016-09-09;7.0;-0.0226497296243906;46559899.0
2016-09-12;7.0;0.02239896543323994;45292771.0
2016-09-13;7.0;0.02380495518445969;62176291.0
2016-09-14;7.0;0.03538675233721733;112340320.0
2016-09-15;7.0;0.03399841859936714;90613177.0
2016-09-16;7.0;-0.005624310113489628;79886911.0
2016-09-19;7.0;-0.0116602536290884;47023046.0
2016-09-20;7.0;-8.806247933534905e-05;34513869.0
2016-09-21;7.0;-0.0001760732848197222;36003185.0
2016-09-22;7.0;0.009423159062862396;31074409.0
2016-09-23;7.0;-0.01666378974914551;52481151.0
2016-09-26;7.0;0.001508279354311526;29875658.0
2016-09-27;7.0;0.001860374584794044;24607412.0
2016-09-28;7.0;0.007604568265378475;29641085.0
2016-09-29;7.0;-0.01553309988230467;35886990.0
2016-09-30;7.0;0.007755417376756668;36379059.0
2016-10-03;7.0;-0.004688247572630644;21701760.0
2016-10-04;7.0;0.00426593841984868;29736835.0
2016-10-05;7.0;0.0004425048828125;21453089.0
2016-10-06;7.0;0.007430308032780886;28779313.0
2016-10-07;7.0;0.001492652343586087;24359031.0
2016-10-10;7.0;0.01744700595736504;36235956.0
2016-10-11;7.0;0.002154243877157569;65149203.0
2016-10-12;7.0;0.008942332118749619;37586787.0
2016-10-13;7.0;-0.003067947691306472;35203872.0
2016-10-14;7.0;0.005556453019380569;35652191.0
2016-10-17;7.0;-0.000680049357470125;23624909.0
2016-10-18;7.0;-0.0006805770099163055;24553478.0
2016-10-19;7.0;-0.002979471115395427;20051741.0
2016-10-20;7.0;-0.0005123393493704498;24125801.0
2016-10-21;7.0;-0.003929601050913334;23192665.0
2016-10-24;7.0;0.009005172178149223;23540502.0
2016-10-25;7.0;0.005099859554320574;48129470.0
2016-10-26;7.0;-0.02249474637210369;66134299.0
2016-10-27;7.0;-0.009602846577763557;34562060.0
2016-10-28;7.0;-0.006638732738792896;37861859.0
2016-10-31;7.0;-0.001582837663590908;26419398.0
2016-11-01;7.0;-0.01805533841252327;43831702.0
2016-11-02;7.0;0.0008969277841970325;28331709.0
2016-11-03;7.0;-0.01066398900002241;26982612.0
2016-11-04;7.0;-0.009013980627059937;31136997.0
2016-11-07;7.0;0.01442491170018911;32560000.0
2016-11-08;7.0;0.005887092556804419;24254179.0
2016-11-09;7.0;-0.001620748313143849;59176369.0
2016-11-10;7.0;-0.02786793373525143;57135292.0
2016-11-11;7.0;0.005937465466558933;34146547.0
2016-11-14;7.0;-0.02508531883358955;51175794.0
2016-11-15;7.0;0.01324379444122314;32286985.0
2016-11-16;7.0;0.02688821963965893;62154522.0
2016-11-17;7.0;-0.0003636777692008764;27632003.0
2016-11-18;7.0;0.001000460353679955;28428917.0
2016-11-21;7.0;0.0151735944673419;29264787.0
2016-11-22;7.0;0.0006265075644478202;25965534.0
2016-11-23;7.0;-0.005098387133330107;27426394.0
2016-11-25;7.0;0.005034591071307659;11475948.0
2016-11-28;7.0;-0.001967986579984426;27173993.0
2016-11-29;7.0;-0.0009859335841611028;28528750.0
2016-11-30;7.0;-0.008433540351688862;36162258.0
2016-12-01;7.0;-0.009319568984210491;37086862.0
2016-12-02;7.0;0.003744667628780007;26527997.0
2016-12-05;7.0;-0.007188361138105392;34324740.0
2016-12-06;7.0;0.007698619272559881;26195462.0
2016-12-07;7.0;0.009822663851082325;29998773.0
2016-12-08;7.0;0.00981720257550478;27168316.0
2016-12-09;7.0;0.01632174663245678;34402627.0
2016-12-12;7.0;-0.005704202689230442;26374494.0
2016-12-13;7.0;0.0166813712567091;43733811.0
2016-12-14;7.0;0.0;34031834.0
2016-12-15;7.0;0.005469200666993856;46904738.0
2016-12-16;7.0;0.001295126276090741;44351140.0
2016-12-19;7.0;0.00577734038233757;28779423.0
2016-12-20;7.0;0.002657729433849454;21424965.0
